time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1703590072011396900,2.53739697265625,-0.9913859963417053,-0.07459156960248947,0.10571553558111191,0.020350024104118347,0.21056143939495087,-0.15279453992843628,3.1167218685150146
1703590072084134400,2.610134521484375,0.9935296177864075,0.09234429895877838,-0.0656358003616333,0.00797303207218647,0.13455192744731903,-0.18347463011741638,-3.1131463050842285
1703590072156871000,2.682870849609375,0.9945865273475647,0.08825437724590302,-0.04640953242778778,0.02924027107656002,0.09912947565317154,-0.17371150851249695,-3.074172019958496
1703590072229607700,2.755607666015625,0.9937483072280884,0.09422410279512405,-0.033728644251823425,0.04948209226131439,0.0777641236782074,-0.18498536944389343,-3.0348713397979736
1703590072302345000,2.828344970703125,0.9934370517730713,0.09395863860845566,-0.016355371102690697,0.06314373016357422,0.04515311121940613,-0.18568368256092072,-3.010436773300171
1703590072375080000,2.901079833984375,0.99370276927948,0.08377941697835922,0.0004755633417516947,0.07440204173326492,0.011685098521411419,-0.167354553937912,-2.9911444187164307
1703590072447819000,2.973819091796875,0.9920686483383179,0.08546654880046844,-0.0010006580268964171,0.092164047062397,0.018000418320298195,-0.17021365463733673,-2.954787015914917
1703590072520555500,3.046555419921875,0.9898616075515747,0.07709109783172607,-0.013610034249722958,0.11851461976766586,0.0457460880279541,-0.1499544084072113,-2.8998332023620605
1703590072593292800,3.119292724609375,0.9878343343734741,0.05249999463558197,-0.023333970457315445,0.14450840651988983,0.06160271540284157,-0.09713134914636612,-2.8480820655822754
1703590072666030000,3.192030029296875,0.9809515476226807,0.055664729326963425,-0.0333164818584919,0.18309953808784485,0.08626135438680649,-0.09716113656759262,-2.7683329582214355
1703590072738766800,3.264766845703125,0.9758385419845581,0.06792370229959488,-0.014280584640800953,0.20717518031597137,0.056500066071748734,-0.1269889920949936,-2.719602346420288
1703590072811503600,3.337503662109375,0.9680067300796509,0.06645644456148148,0.002698061056435108,0.24194900691509247,0.027168402448296547,-0.13033483922481537,-2.6499648094177246
1703590072884241200,3.4102412109375,0.9597242474555969,0.06243303045630455,-0.0004665720625780523,0.273918479681015,0.03535972535610199,-0.11986822634935379,-2.5834271907806396
1703590072956978200,3.482978271484375,0.9501598477363586,0.06360818445682526,0.00472464133054018,0.305169016122818,0.030079912394285202,-0.12407764047384262,-2.5181844234466553
1703590073029715200,3.555715087890625,0.9390388131141663,0.06894443184137344,0.01603333093225956,0.3364456295967102,0.01644357666373253,-0.14073581993579865,-2.4523565769195557
1703590073102452200,3.6284521484375,0.9273239374160767,0.06850716471672058,0.0344913974404335,0.36631613969802856,-0.01394198089838028,-0.15292149782180786,-2.390240430831909
1703590073175189000,3.70118896484375,0.9152182340621948,0.045778896659612656,0.025294406339526176,0.39955011010169983,-0.009771025739610195,-0.10419656336307526,-2.3188555240631104
1703590073247926300,3.77392626953125,0.893864631652832,-0.015784967690706253,-0.036684442311525345,0.44655466079711914,0.0516030490398407,0.06102032586932182,-2.2165486812591553
1703590073320663600,3.84666357421875,0.8682123422622681,-0.06988544017076492,-0.06710072606801987,0.4866425693035126,0.04938456416130066,0.18776021897792816,-2.1244890689849854
1703590073393400300,3.919400390625,0.8519318103790283,-0.0791773796081543,-0.022338686510920525,0.5171502232551575,-0.04440336301922798,0.15867739915847778,-2.0469131469726562
1703590073466137900,3.992137939453125,0.8238442540168762,-0.06588144600391388,-0.0023298412561416626,0.5629698038101196,-0.07083767652511597,0.11140566319227219,-1.9387203454971313
1703590073538874600,4.06487451171875,0.7995661497116089,-0.0409972108900547,0.02278522402048111,0.598743736743927,-0.08569780737161636,0.038284290581941605,-1.8544398546218872
1703590073611611600,4.137611572265625,0.7779824137687683,-0.03401568531990051,0.03515525534749031,0.6263787746429443,-0.09747186303138733,0.008886316791176796,-1.7854340076446533
1703590073684349200,4.21034912109375,0.7720869183540344,-0.033157140016555786,0.018914982676506042,0.6343695521354675,-0.07136271893978119,0.027205567806959152,-1.7650388479232788
1703590073757086200,4.283086181640625,0.7753420472145081,-0.031392067670822144,-0.0005982889560982585,0.630760669708252,-0.03873102739453316,0.04945409297943115,-1.7747665643692017
1703590073829823000,4.355822998046875,0.7846863865852356,-0.05577753484249115,-0.02591913938522339,0.6168342232704163,-0.028341084718704224,0.1197977066040039,-1.8074898719787598
1703590073902560500,4.428560546875,0.8205511569976807,-0.06171729415655136,-0.047879163175821304,0.5662106275558472,0.008791687898337841,0.15613742172718048,-1.9342645406723022
1703590073975297500,4.501297607421875,0.8563694357872009,-0.049266960471868515,-0.045942455530166626,0.5119506120681763,0.028493890538811684,0.13180327415466309,-2.0658504962921143
1703590074048034800,4.574034912109375,0.8865929841995239,-0.03625711798667908,-0.04924120008945465,0.45849066972732544,0.05442030727863312,0.10966354608535767,-2.1900532245635986
1703590074120771800,4.646771728515625,0.9204910397529602,0.0074816057458519936,-0.07026825845241547,0.38432103395462036,0.1356382966041565,0.040248505771160126,-2.35329532623291
1703590074193508900,4.7195087890625,0.9391307830810547,0.029732752591371536,-0.06252095848321915,0.33651238679885864,0.13789117336273193,-0.013768169097602367,-2.4525012969970703
1703590074266246100,4.79224609375,0.9458068609237671,0.010274054482579231,-0.0576520673930645,0.31940606236457825,0.11589539796113968,0.017395172268152237,-2.4912376403808594
1703590074338980600,4.864980712890625,0.9386650919914246,-0.005639685317873955,-0.06325460225343704,0.3389319181442261,0.11534706503152847,0.05349106341600418,-2.4516615867614746
1703590074411720700,4.937720703125,0.9127156734466553,-0.03682751953601837,-0.06773502379655838,0.40125542879104614,0.09493696689605713,0.12188577651977539,-2.3189995288848877
1703590074484458000,5.0104580078125,0.8878128528594971,-0.05317600816488266,-0.0809909924864769,0.44988998770713806,0.09748908132314682,0.16808512806892395,-2.211761951446533
1703590074557194800,5.08319482421875,0.8794000148773193,-0.03554224595427513,-0.08276685327291489,0.46748480200767517,0.11369994282722473,0.14035658538341522,-2.1723873615264893
1703590074629932000,5.15593212890625,0.8511580228805542,-0.03676513954997063,-0.04163696989417076,0.5219624042510986,0.032689377665519714,0.10625156760215759,-2.043138265609741
1703590074702669300,5.22866943359375,0.8157697916030884,-0.04094599932432175,-0.02582552842795849,0.576347291469574,-0.005086657591164112,0.09672471135854721,-1.911186695098877
1703590074775406600,5.301406494140625,0.7871577143669128,-0.02337236888706684,-0.01898624375462532,0.6160162091255188,0.001096808584406972,0.060223545879125595,-1.8135653734207153
1703590074848144000,5.374143798828125,0.7583695650100708,-0.017713135108351707,-0.042255908250808716,0.6502124667167664,0.04120635986328125,0.08190838992595673,-1.7257530689239502
1703590074920881000,5.446880859375,0.7333138585090637,-0.00023270811652764678,-0.06627710163593292,0.676652193069458,0.09743811935186386,0.09015647321939468,-1.6555250883102417
1703590074993618000,5.519617919921875,0.6981682181358337,-0.0009634822490625083,-0.07091633230447769,0.7124121189117432,0.09832452982664108,0.10256839543581009,-1.555652141571045
1703590075066355000,5.59235498046875,0.6672559976577759,-0.013625397346913815,-0.06495293229818344,0.7418658137321472,0.06695448607206345,0.11480802297592163,-1.468848705291748
1703590075139089400,5.66508935546875,0.6443367004394531,-0.003675449639558792,-0.03601784259080887,0.7638843655586243,0.04088444635272026,0.05979901924729347,-1.4026399850845337
1703590075211829800,5.737829833984375,0.6114756464958191,-0.019188547506928444,-0.01709977351129055,0.7908458113670349,-0.009450378827750683,0.05053473636507988,-1.3161203861236572
1703590075284567300,5.8105673828125,0.5837091207504272,-0.018170049414038658,0.00031688890885561705,0.8117594718933105,-0.029880207031965256,0.020699050277471542,-1.2465068101882935
1703590075357307000,5.883306884765625,0.5553305745124817,-0.00970663595944643,0.006880722474306822,0.8315446376800537,-0.023787401616573334,-0.0006624721572734416,-1.1776232719421387
1703590075430041300,5.956041259765625,0.5320159196853638,-0.012532994151115417,0.004492402542382479,0.846629798412323,-0.026005031540989876,0.0057287318632006645,-1.1219961643218994
1703590075502778600,6.028778564453125,0.5110269784927368,-0.014866589568555355,0.013728709891438484,0.8593264818191528,-0.03959373012185097,-0.008400529623031616,-1.073168158531189
1703590075575515600,6.101515625,0.47201967239379883,-0.031126221641898155,0.010281081311404705,0.8809784054756165,-0.06459782272577286,0.011269794777035713,-0.9833723306655884
1703590075648253200,6.174253173828125,0.41957077383995056,-0.0631314292550087,0.0055449772626161575,0.9055076837539673,-0.11937817931175232,0.04294737055897713,-0.8652403950691223
1703590075720990500,6.246990478515625,0.3808768391609192,-0.04435811564326286,-0.011823618784546852,0.9234854578971863,-0.07309963554143906,0.055656567215919495,-0.780322790145874
1703590075793727500,6.3197275390625,0.36646220088005066,-0.0429433211684227,-0.004591257777065039,0.9294301867485046,-0.07659673690795898,0.04001939296722412,-0.7496098279953003
1703590075866465000,6.392465087890625,0.358655720949173,-0.0435323528945446,-0.007792837917804718,0.9324218034744263,-0.07574279606342316,0.0457746647298336,-0.7326728105545044
1703590075939191000,6.46519091796875,0.36905619502067566,0.02362634800374508,-0.110011026263237,0.9225708246231079,0.12734365463256836,0.186628520488739,-0.7729983925819397
1703590076011939000,6.53793896484375,0.32993754744529724,0.12239574640989304,-0.2140049934387207,0.9112422466278076,0.3931053578853607,0.31440940499305725,-0.7578879594802856
1703590076084676600,6.610676513671875,0.2832443416118622,0.18888357281684875,-0.2953968048095703,0.8926569223403931,0.5896567106246948,0.4338592290878296,-0.7481732368469238
1703590076157414000,6.683413818359375,0.3508043587207794,0.1096198707818985,-0.3398030698299408,0.8657099008560181,0.5216444134712219,0.536849856376648,-0.9165661931037903
1703590076230151200,6.756151123046875,0.354043573141098,0.10202107578516006,-0.4209975302219391,0.8288581967353821,0.6421636939048767,0.6759704947471619,-1.0401101112365723
1703590076302888700,6.828888671875,0.2773846387863159,0.15392650663852692,-0.5716602802276611,0.756682813167572,1.0728867053985596,0.8942462205886841,-1.2582371234893799
1703590076375625700,6.901625732421875,0.2631151080131531,0.11044012755155563,-0.6272621750831604,0.724648654460907,1.203315019607544,1.0178340673446655,-1.4282275438308716
1703590076448362800,6.97436279296875,0.19550958275794983,0.1890786737203598,-0.7012848854064941,0.6589574813842773,1.6756868362426758,1.0165560245513916,-1.6851422786712646
1703590076521100000,7.04710009765625,0.1643812358379364,0.24392420053482056,-0.7148289084434509,0.6344285607337952,1.8241064548492432,0.9734349846839905,-1.706336498260498
1703590076593837600,7.119837646484375,0.12995220720767975,0.307616651058197,-0.7319434285163879,0.593921959400177,2.009552001953125,0.9099671840667725,-1.7431412935256958
1703590076666575400,7.192575439453125,0.10446300357580185,0.3549034893512726,-0.7565004825592041,0.5392940640449524,2.2033979892730713,0.835756242275238,-1.82156240940094
1703590076739312400,7.2653125,0.0731675997376442,0.37041333317756653,-0.7298821806907654,0.5698354840278625,2.1418988704681396,0.8908731341362,-1.6922317743301392
1703590076812049400,7.33804931640625,0.08949872106313705,0.3207661211490631,-0.7113636136054993,0.6189191937446594,1.964551568031311,0.9669132828712463,-1.620295763015747
1703590076884787000,7.410786865234375,0.13592489063739777,0.24242886900901794,-0.7000762820243835,0.657758355140686,1.7604576349258423,1.0256623029708862,-1.6039048433303833
1703590076957524200,7.483524169921875,0.18699133396148682,0.1675102859735489,-0.6724636554718018,0.6962522864341736,1.4895603656768799,1.0628859996795654,-1.5180245637893677
1703590077030261800,7.55626171875,0.1652805209159851,0.09879954159259796,-0.6690072417259216,0.7178791761398315,1.3399035930633545,1.188668966293335,-1.4357011318206787
1703590077102999000,7.6289990234375,0.15684154629707336,0.08480323851108551,-0.6793212294578552,0.7118510007858276,1.3852465152740479,1.2242450714111328,-1.4887189865112305
1703590077175736300,7.701736328125,0.1770607829093933,0.04293336346745491,-0.6667537689208984,0.7226656675338745,1.225677490234375,1.2483922243118286,-1.418150782585144
1703590077248462300,7.77446240234375,0.16915614902973175,0.013192069716751575,-0.636338472366333,0.752519428730011,0.8916880488395691,1.263818383216858,-1.1153444051742554
1703590077321211100,7.847211181640625,0.1596887707710266,0.04518642649054527,-0.6023694276809692,0.7807745337486267,0.7717550992965698,1.184200406074524,-0.93694669008255
1703590077393948200,7.9199482421875,0.13155536353588104,0.040089841932058334,-0.6428675055503845,0.7535300254821777,0.9327369928359985,1.2809642553329468,-1.0635522603988647
1703590077466686000,7.99268603515625,0.128032386302948,-0.012216798029839993,-0.6582048535346985,0.7417715191841125,0.8459075689315796,1.368478775024414,-1.0456007719039917
1703590077539423000,8.065423095703125,0.0836670771241188,-0.03806368634104729,-0.696694016456604,0.7114551663398743,1.171521544456482,1.502996563911438,-1.3439874649047852
1703590077612160300,8.13816015625,0.048193249851465225,-0.026402758434414864,-0.7251234650611877,0.6864228248596191,2.575985908508301,1.507976770401001,-2.681581735610962
1703590077684897800,8.210897705078125,0.0224089864641428,-0.026556910946965218,-0.7476911544799805,0.663136899471283,-3.1272687911987305,1.4510036706924438,3.057882308959961
1703590077757635000,8.283635009765625,-0.008260652422904968,-0.027688154950737953,-0.7557206749916077,0.654256284236908,-2.8148701190948486,1.418415904045105,2.7873146533966064
1703590077830372400,8.356372314453125,-0.022447532042860985,-0.02666482888162136,-0.7483291029930115,0.6624112725257874,-2.625291585922241,1.4307260513305664,2.6193127632141113
1703590077903110000,8.42910986328125,0.011792296543717384,-0.027263052761554718,-0.7104343771934509,0.7031363248825073,-2.0391969680786133,1.5466073751449585,1.9839532375335693
1703590077975847200,8.50184716796875,0.07073855400085449,-0.01285156887024641,-0.6520594954490662,0.7547512054443359,0.45395001769065857,1.4038904905319214,-0.5726467967033386
1703590078048584700,8.574584716796876,0.10339870303869247,0.03153616189956665,-0.6009185314178467,0.7919667363166809,0.5633864998817444,1.238492727279663,-0.6664802432060242
1703590078121322200,8.647322265625,0.16477765142917633,0.02406293898820877,-0.5646538138389587,0.8083536028862,0.5571117997169495,1.1312618255615234,-0.7613716721534729
1703590078194059300,8.720059326171874,0.23799432814121246,-0.03515249490737915,-0.555568277835846,0.7959064245223999,0.5015681385993958,1.1222834587097168,-0.9004157781600952
1703590078266796800,8.792796875,0.24515976011753082,-0.08435530960559845,-0.5976442694664001,0.7586846351623535,0.5463364124298096,1.2475464344024658,-1.0229945182800293
1703590078339531300,8.86553125,0.25597238540649414,-0.15390785038471222,-0.5983638167381287,0.7434725165367126,0.3165212571620941,1.3192408084869385,-0.9094423055648804
1703590078412260000,8.938260009765624,0.26061806082725525,-0.13105715811252594,-0.5999535322189331,0.7449550032615662,0.4458303153514862,1.2949259281158447,-1.0126101970672607
1703590078485009400,9.011009521484375,0.22047634422779083,-0.1448320746421814,-0.6295722126960754,0.7307891249656677,0.3794533908367157,1.3918577432632446,-0.9041504859924316
1703590078557746700,9.08374658203125,0.20907580852508545,-0.17376932501792908,-0.6498101949691772,0.7098157405853271,0.2573627233505249,1.4722979068756104,-0.806312084197998
1703590078630484000,9.15648388671875,0.2130413055419922,-0.2071847766637802,-0.6808983683586121,0.669376790523529,2.3696060180664062,1.5525164604187012,-2.973034381866455
1703590078703221500,9.229221435546876,0.18545129895210266,-0.20190945267677307,-0.7038484811782837,0.6553150415420532,-3.0922913551330566,1.4983065128326416,2.537014961242676
1703590078775958800,9.301958740234374,0.15888312458992004,-0.20247507095336914,-0.7216784358024597,0.6426042318344116,-2.8966927528381348,1.4430142641067505,2.3788435459136963
1703590078848696000,9.374696044921874,0.1347353458404541,-0.21401584148406982,-0.7320982813835144,0.6325154304504395,-2.719430446624756,1.3905407190322876,2.2190065383911133
1703590078921433900,9.447433837890625,0.12176522612571716,-0.21790416538715363,-0.7309742569923401,0.6351124048233032,-2.5984535217285156,1.3785001039505005,2.1110494136810303
1703590078994171100,9.520171142578125,0.1360049545764923,-0.2084287703037262,-0.714780867099762,0.6535659432411194,-2.519108295440674,1.436587929725647,2.025923728942871
1703590079066908700,9.59290869140625,0.21513007581233978,-0.1933484524488449,-0.6586085557937622,0.694672703742981,0.2501858174800873,1.5112042427062988,-0.8364793658256531
1703590079139646200,9.665646240234375,0.2918761670589447,-0.15738525986671448,-0.6202126145362854,0.7108970284461975,0.6520384550094604,1.3408937454223633,-1.303046464920044
1703590079212383500,9.738383544921875,0.3845594525337219,-0.14336468279361725,-0.5802797079086304,0.7034459114074707,0.7085034251213074,1.185415267944336,-1.4888266324996948
1703590079285121000,9.81112109375,0.4831303358078003,-0.19337749481201172,-0.5432283282279968,0.6588575839996338,0.6784985065460205,1.1259417533874512,-1.7037001848220825
1703590079357858300,9.8838583984375,0.5317464470863342,-0.29152339696884155,-0.5295229554176331,0.5931824445724487,0.6790279746055603,1.2175092697143555,-1.944470763206482
1703590079430595800,9.956595947265624,0.5545709133148193,-0.38187462091445923,-0.5111423134803772,0.5341877341270447,0.7076252698898315,1.323774814605713,-2.1686463356018066
1703590079503333000,10.0293330078125,0.5568861365318298,-0.4361250102519989,-0.4874241054058075,0.5119479298591614,0.5882387161254883,1.3963079452514648,-2.1526501178741455
1703590079576071000,10.10207080078125,0.5379739999771118,-0.533729076385498,-0.46881359815597534,0.4537963271141052,2.006094217300415,1.5487257242202759,2.557058811187744
1703590079648808200,10.17480810546875,0.5458186864852905,-0.5990533828735352,-0.44214197993278503,0.38435351848602295,2.940481662750244,1.4596242904663086,1.4516733884811401
1703590079721545700,10.247545654296875,0.5486631989479065,-0.6383594274520874,-0.4173843264579773,0.342427134513855,3.014855146408081,1.405295968055725,1.2655037641525269
1703590079794283000,10.320282958984375,0.5433216691017151,-0.6739400625228882,-0.399076372385025,0.30223262310028076,3.02629017829895,1.3403313159942627,1.1606791019439697
1703590079867020500,10.3930205078125,0.5375567674636841,-0.6815572381019592,-0.3947993814945221,0.3010747730731964,3.083285331726074,1.3272119760513306,1.0956568717956543
1703590079939758300,10.46575830078125,0.5314391255378723,-0.6927729845046997,-0.37963709235191345,0.305800199508667,-3.060389757156372,1.3192130327224731,0.9396229982376099
1703590080012495600,10.53849560546875,0.5236976742744446,-0.7031407356262207,-0.3698456585407257,0.30748701095581055,-2.9715983867645264,1.3013252019882202,0.838908314704895
1703590080085233200,10.611233154296874,0.5148672461509705,-0.7116444110870361,-0.3615334630012512,0.3126780390739441,-2.882338285446167,1.2830712795257568,0.7459689974784851
1703590080157970700,10.683970703125,0.524694561958313,-0.7101264595985413,-0.3426855802536011,0.32090917229652405,-2.765374183654785,1.305981159210205,0.6100201606750488
1703590080230708000,10.7567080078125,0.5771395564079285,-0.6878755688667297,-0.3017720580101013,0.3204227387905121,-2.5176291465759277,1.411818504333496,0.2902456521987915
1703590080303446000,10.829446044921875,0.6388168334960938,-0.6551504731178284,-0.27899014949798584,0.2912995517253876,-2.0806591510772705,1.5418710708618164,-0.23069752752780914
1703590080376183000,10.90218310546875,0.6764605045318604,-0.6146831512451172,-0.2872471511363983,0.28645241260528564,0.4309965670108795,1.4833961725234985,-2.7363243103027344
1703590080448920800,10.9749208984375,0.718846321105957,-0.5765416622161865,-0.29956886172294617,0.24722129106521606,0.7519092559814453,1.3559505939483643,-3.0946691036224365
1703590080521658000,11.047658203125,0.7574425935745239,-0.5605549216270447,-0.29274871945381165,0.1623484343290329,0.9174554944038391,1.2352510690689087,2.8890902996063232
1703590080594395600,11.120395751953126,0.7905160188674927,-0.5556545853614807,-0.24374863505363464,0.08318053185939789,0.8379293084144592,1.165683627128601,2.780155897140503
1703590080667133200,11.19313330078125,0.8023370504379272,-0.5641604661941528,-0.19011610746383667,0.04282496124505997,0.7226901650428772,1.172123908996582,2.7565879821777344
1703590080739870700,11.26587060546875,0.8107578158378601,-0.566712498664856,-0.14572414755821228,0.016531502828001976,0.6041265726089478,1.1777621507644653,2.771970748901367
1703590080812608500,11.3386083984375,0.817743718624115,-0.5596058964729309,-0.13457435369491577,0.005129545461386442,0.5658957958221436,1.159514307975769,2.777864694595337
1703590080885346000,11.411345947265625,0.8049076199531555,-0.5801907777786255,-0.12441759556531906,0.0047592222690582275,0.5822895765304565,1.208778977394104,2.745288848876953
1703590080958083300,11.484083251953125,0.7985572814941406,-0.5855815410614014,-0.13774603605270386,0.020655160769820213,0.616622805595398,1.225369930267334,2.752859115600586
1703590081030820600,11.556820556640625,0.7900506854057312,-0.5985113382339478,-0.12755811214447021,0.03651036322116852,0.5613436102867126,1.2697371244430542,2.8154726028442383
1703590081103558000,11.629557861328125,0.7720922231674194,-0.6199222207069397,-0.13123558461666107,0.04844984784722328,0.6266252398490906,1.3251936435699463,2.771714210510254
1703590081176295700,11.702295654296876,0.7533652186393738,-0.641357421875,-0.12896223366260529,0.06685920059680939,0.6457449197769165,1.3894257545471191,2.774826765060425
1703590081249033500,11.775033447265624,0.7345282435417175,-0.6613680720329285,-0.12048961222171783,0.09242726862430573,0.5176305174827576,1.4599255323410034,2.9266903400421143
1703590081321771300,11.847771240234374,0.7234829068183899,-0.6729956865310669,-0.11857165396213531,0.0979289785027504,0.5419381260871887,1.4936403036117554,2.9072728157043457
1703590081394508800,11.9205087890625,0.7225446105003357,-0.6737151145935059,-0.11909496784210205,0.09926603734493256,0.5408753156661987,1.4962486028671265,2.910985231399536
1703590081467246300,11.993246337890625,0.7192398309707642,-0.6786749958992004,-0.1069440022110939,0.10323481261730194,0.24041953682899475,1.51318359375,-3.0835440158843994
1703590081539984000,12.06598388671875,0.7195369005203247,-0.6822313070297241,-0.09049724042415619,0.09293776750564575,0.0647938922047615,1.5179203748703003,-2.94614577293396
1703590081612721400,12.138721435546875,0.7230696082115173,-0.6842625141143799,-0.06388808786869049,0.0698099434375763,-0.05671236291527748,1.5152720212936401,-2.895446538925171
1703590081685459000,12.211458984375,0.7308766841888428,-0.6796051263809204,-0.04111725836992264,0.04759827256202698,-0.06292425841093063,1.4976950883865356,-2.9530394077301025
1703590081758196700,12.28419677734375,0.7379820942878723,-0.6746681332588196,-0.002910758601501584,0.014033690094947815,-0.1619102954864502,1.4798554182052612,-2.9556941986083984
1703590081830934000,12.35693408203125,-0.7451711893081665,0.6659916639328003,-0.033677320927381516,0.006405387073755264,-0.36010247468948364,1.4522958993911743,-2.8382840156555176
1703590081903660300,12.429660400390626,-0.7464447021484375,0.6598508358001709,-0.08062074333429337,0.030290568247437477,-0.6052020788192749,1.4290331602096558,-2.693800687789917
1703590081976409600,12.50240966796875,-0.7430800199508667,0.653510332107544,-0.1344166100025177,0.05185198783874512,-0.8773171305656433,1.3983068466186523,-2.529458999633789
