time,seconds_elapsed,z,y,x
1703590071338580500,1.86458056640625,9.567103385925293,0.2847459018230438,0.28654050827026367
1703590071411317000,1.93731689453125,9.647262573242188,1.5643078088760376,-1.3184453248977661
1703590071484054500,2.010054443359375,8.331210136413574,2.9341988563537598,-2.000998020172119
1703590071556790800,2.082790771484375,8.62014389038086,3.7465620040893555,-1.8873388767242432
1703590071629527800,2.15552783203125,9.851250648498535,2.833700180053711,-1.633101463317871
1703590071702264300,2.228264404296875,9.326624870300293,2.746960401535034,-1.7180466651916504
1703590071775002000,2.301002197265625,9.524032592773438,1.4620146751403809,-1.1216355562210083
1703590071847739000,2.37373876953125,9.541379928588867,0.2835494875907898,0.2871387302875519
1703590071920475400,2.446475341796875,10.323235511779785,0.1746760457754135,-1.8269200325012207
1703590071993212400,2.51921240234375,10.85743236541748,1.3004990816116333,-0.8781659007072449
1703590072065950000,2.591949951171875,11.393424987792969,1.9100706577301025,1.567897081375122
1703590072138686700,2.664686767578125,11.064412117004395,0.9302098155021667,2.0512471199035645
1703590072211423500,2.737423583984375,11.407781600952148,1.7575281858444214,1.2538390159606934
1703590072284160500,2.810160400390625,11.525628089904785,2.6087749004364014,2.8043880462646484
1703590072356897500,2.8828974609375,11.975479125976562,3.078366279602051,1.4841482639312744
1703590072429634300,2.95563427734375,9.117850303649902,1.9226330518722534,0.21774685382843018
1703590072502371800,3.028371826171875,8.171489715576172,1.609771490097046,1.9692929983139038
1703590072575108400,3.1011083984375,8.57468032836914,1.2011969089508057,0.5958128571510315
1703590072647845600,3.173845703125,7.791628837585449,0.7525427341461182,-1.8544375896453857
1703590072720582700,3.246582763671875,7.560122966766357,2.03629207611084,0.5168496966362
1703590072793319700,3.319319580078125,7.624729156494141,1.7868403196334839,-0.8512466549873352
1703590072866057000,3.392056884765625,8.237890243530273,2.513660192489624,-0.7770691514015198
1703590072938793700,3.464793701171875,9.1657075881958,2.748156785964966,-0.32183465361595154
1703590073011530800,3.53753076171875,9.010771751403809,2.0781664848327637,-1.2041879892349243
1703590073084267800,3.610267822265625,9.796216011047363,2.2642083168029785,1.2185449600219727
1703590073157005000,3.683005126953125,8.874381065368652,1.231107234954834,0.16510476171970367
1703590073229742000,3.7557421875,9.116056442260742,0.5120640397071838,0.3840480446815491
1703590073302479400,3.828479248046875,12.229716300964355,0.3595215976238251,-0.24406790733337402
1703590073375216400,3.90121630859375,9.975677490234375,0.50907301902771,1.5756736993789673
1703590073447953200,3.973953125,9.882357597351074,-0.2632105052471161,0.9667003750801086
1703590073520690200,4.046690185546875,8.178668022155762,0.576670229434967,-0.7621139883995056
1703590073593427700,4.119427734375,7.453044414520264,0.9355936646461487,-0.5688936114311218
1703590073666165200,4.192165283203125,8.908478736877441,1.4841482639312744,-2.736790895462036
1703590073738901800,4.26490185546875,9.595218658447266,0.2883351147174835,-1.5846468210220337
1703590073811638800,4.337638671875,10.75693416595459,-1.430309772491455,-3.1477582454681396
1703590073884376000,4.4103759765625,12.724432945251465,-1.719243049621582,-1.5122638940811157
1703590073957114600,4.483114501953125,9.968499183654785,-1.2795618772506714,-0.10648060590028763
1703590074029850400,4.555850341796875,11.20917797088623,-2.1308085918426514,0.7806583642959595
1703590074102587600,4.628587646484375,7.7180495262146,-1.3950155973434448,0.19800607860088348
1703590074175324700,4.70132470703125,5.267798900604248,-1.3010972738265991,1.7114664316177368
1703590074248061700,4.774061767578125,11.633903503417969,0.36729827523231506,4.019941806793213
1703590074320799200,4.84679931640625,10.456634521484375,0.7250252366065979,3.858426570892334
1703590074393536300,4.919536376953125,11.452049255371094,-0.6071787476539612,2.9653055667877197
1703590074466273500,4.9922734375,11.873186111450195,-2.1846470832824707,-0.5401797294616699
1703590074539010800,5.0650107421875,8.937192916870117,0.3242274820804596,0.7537391185760498
1703590074611747600,5.13774755859375,9.160323143005371,-0.22492532432079315,2.2995026111602783
1703590074684484900,5.21048486328125,9.110671997070312,-0.9403793215751648,0.28953152894973755
1703590074757225200,5.28322509765625,8.828917503356934,0.641276478767395,1.007378339767456
1703590074829959200,5.355959228515625,9.144769668579102,0.1052841991186142,0.3236292600631714
1703590074902696700,5.42869677734375,9.709476470947266,0.8727820515632629,-0.05802594870328903
1703590074975433700,5.501433837890625,10.983654022216797,-0.1537388563156128,-0.914058268070221
1703590075048171000,5.5741708984375,11.711071968078613,-0.27696922421455383,-0.7190431952476501
1703590075120908300,5.646908203125,8.985647201538086,-0.5569294691085815,-0.8081758618354797
1703590075193645300,5.719645263671875,11.181660652160645,-0.0891326442360878,0.4139583110809326
1703590075266382300,5.79238232421875,9.793225288391113,-0.10289137065410614,-0.35533416271209717
1703590075339116800,5.86511669921875,8.473583221435547,0.6705885529518127,0.11724831163883209
1703590075411857200,5.937857177734375,10.091729164123535,0.5928218364715576,-0.1136590763926506
1703590075484594700,6.0105947265625,9.150752067565918,1.1084750890731812,0.243469700217247
1703590075557331700,6.083331787109375,10.521839141845703,0.5288137793540955,0.355932354927063
1703590075630068700,6.15606884765625,10.96032428741455,0.6119644045829773,1.4877375364303589
1703590075702805800,6.2288056640625,8.415556907653809,-0.7914260625839233,-0.8709874153137207
1703590075775543300,6.301543212890625,7.0654072761535645,0.30927231907844543,0.9343972206115723
1703590075848280600,6.374280517578125,4.4859442710876465,-1.0157532691955566,0.4624129831790924
1703590075921017900,6.447017822265625,9.325428009033203,-1.48055899143219,-0.19142581522464752
1703590075993755000,6.5197548828125,11.70449161529541,-1.4123635292053223,-2.7314071655273438
1703590076066492400,6.592492431640625,4.911866664886475,-4.298107624053955,-5.376074314117432
1703590076139229700,6.665229736328125,7.527820110321045,-8.58784008026123,-6.03529691696167
1703590076211966700,6.737966796875,7.800003528594971,-6.579065799713135,-5.283352375030518
1703590076284704500,6.81070458984375,2.8737800121307373,-8.886942863464355,-6.339783668518066
1703590076357441300,6.883441162109375,5.0638108253479,-7.5463643074035645,-6.437889099121094
1703590076430178600,6.956178466796875,2.86061954498291,-10.13599681854248,-9.94397258758545
1703590076502915800,7.028915771484375,-0.24107688665390015,-9.598209381103516,-7.272386074066162
1703590076575653400,7.1016533203125,-1.730010747909546,-6.6352972984313965,-5.955137252807617
1703590076648390700,7.174390625,0.02392822690308094,-2.486740827560425,-6.33798885345459
1703590076721128000,7.2471279296875,-4.875974178314209,-2.1655044555664062,-7.625925540924072
1703590076793865200,7.319865234375,-3.9984066486358643,-6.40020227432251,-4.851448059082031
1703590076866602800,7.392602783203125,-1.4691931009292603,-7.5912299156188965,-6.92482852935791
1703590076939340000,7.465340087890625,0.7405785918235779,-12.67298698425293,-3.4031920433044434
1703590077012077300,7.538077392578125,-0.6604190468788147,-8.46879768371582,1.2646067142486572
1703590077084814600,7.610814697265625,2.7930221557617188,-1.970489501953125,-8.107481002807617
1703590077157551900,7.6835517578125,3.2416765689849854,-4.384249210357666,-6.805785655975342
1703590077230289400,7.756289306640625,3.524627685546875,-16.72882080078125,-1.085145115852356
1703590077303026700,7.829026611328125,0.6035895347595215,-10.866405487060547,-1.2239288091659546
1703590077375764000,7.901763916015625,-2.1511476039886475,-7.336992263793945,0.45523449778556824
1703590077448491300,7.9744912109375,-2.073380708694458,-9.741181373596191,-2.8007988929748535
1703590077521238300,8.04723828125,1.0707881450653076,-12.559328079223633,-0.3332005441188812
1703590077593976300,8.119976318359376,-0.8967102766036987,-9.016156196594238,-0.9116654396057129
1703590077666713600,8.192713623046876,0.04247260093688965,-9.110671997070312,-2.5465614795684814
1703590077739451000,8.265450927734374,-0.15194423496723175,-12.248859405517578,-0.8135597109794617
1703590077812188200,8.338188232421874,0.6951149702072144,-11.910872459411621,-5.36769962310791
1703590077884926000,8.410926025390625,-0.09451649338006973,-9.857233047485352,-5.269593715667725
1703590077957663200,8.483663330078125,-0.9122636318206787,-11.1104736328125,1.7395820617675781
1703590078030400500,8.556400390625,1.8400806188583374,-10.495518684387207,-2.3617160320281982
1703590078103138000,8.629137939453125,-0.7585247755050659,-9.632905960083008,-3.0753753185272217
1703590078175875000,8.701875,-0.6502495408058167,-5.088935375213623,-0.3577269911766052
1703590078248608500,8.7746083984375,0.4695914387702942,-4.920839786529541,1.2281162738800049
1703590078321350400,8.847350341796876,14.22712516784668,-19.470996856689453,-5.800800323486328
1703590078394087400,8.92008740234375,1.8849459886550903,-6.186643123626709,-1.0277173519134521
1703590078466825000,8.992824951171874,-1.4584254026412964,-12.181859970092773,3.325425386428833
1703590078539562500,9.0655625,-1.9094724655151367,-7.9866437911987305,-2.134995937347412
1703590078612299500,9.138299560546875,0.19800607860088348,-9.323633193969727,0.7028916478157043
1703590078685037300,9.211037353515625,0.30508488416671753,-9.952945709228516,0.4259224236011505
1703590078757774600,9.283774658203125,-0.7938188910484314,-8.805587768554688,-2.528017044067383
1703590078830512000,9.35651220703125,-0.2907279431819916,-9.881160736083984,-1.695314884185791
1703590078903249700,9.429249755859376,0.42412781715393066,-11.745169639587402,-0.34695929288864136
1703590078975986700,9.501986572265626,-0.3242274820804596,-11.68295669555664,-5.375475883483887
1703590079048724200,9.57472412109375,-0.584446907043457,-7.287341594696045,-3.139383316040039
1703590079121461500,9.64746142578125,-2.4394826889038086,-12.055638313293457,-2.4227328300476074
1703590079194199000,9.720198974609374,-1.2065808773040771,-12.412169456481934,-3.2171499729156494
1703590079266936800,9.792936767578125,-1.5649060010910034,-8.505288124084473,-1.9974087476730347
1703590079339674000,9.865674072265625,-1.8502501249313354,-4.2209391593933105,1.0414760112762451
1703590079412411400,9.938411376953125,7.339385032653809,-13.585848808288574,-1.9214365482330322
1703590079485149000,10.01114892578125,-3.755535125732422,-9.681958198547363,0.9056833982467651
1703590079557886500,10.083886474609375,-3.2482566833496094,-8.032705307006836,-1.119242787361145
1703590079630624000,10.1566240234375,0.6209374666213989,-6.722635269165039,0.26500511169433594
1703590079703361300,10.229361328125,-1.3561322689056396,-12.386445999145508,-1.5254244804382324
1703590079776098800,10.302098876953124,0.4001995921134949,-8.58784008026123,-0.8691928386688232
1703590079848836400,10.37483642578125,-2.5178475379943848,-10.299306869506836,0.9924231767654419
1703590079921574000,10.447573974609375,-0.7082754969596863,-10.15753173828125,0.2021935135126114
1703590079994311200,10.520311279296875,-2.1744775772094727,-10.412367820739746,-2.0889341831207275
1703590080067048700,10.593048583984375,-1.0546365976333618,-10.479965209960938,-0.36191442608833313
1703590080139786200,10.6657861328125,0.3026920557022095,-11.916854858398438,-2.207977056503296
1703590080212523800,10.738523681640626,0.2763710021972656,-9.160323143005371,-2.902493953704834
1703590080285261300,10.81126123046875,-0.9840483069419861,-9.583852767944336,-0.8207381963729858
1703590080357998800,10.883998779296874,-1.1994023323059082,-11.086545944213867,0.1818545162677765
1703590080430736400,10.956736328125,0.004785645287483931,-11.157134056091309,-0.5252245664596558
1703590080503471900,11.029471923828124,0.3732803463935852,-9.510273933410645,-0.09631111472845078
1703590080576211200,11.102211181640625,2.30069899559021,-6.547959327697754,-0.3978067636489868
1703590080648948700,11.17494873046875,3.5096726417541504,-6.504888534545898,-2.1571295261383057
1703590080721686300,11.247686279296875,3.8638103008270264,-8.801400184631348,-0.8201399445533752
1703590080794423800,11.320423828125,-1.170688509941101,-14.35454273223877,-0.5030909776687622
1703590080867161600,11.39316162109375,1.2077772617340088,-9.629914283752441,-0.12023933976888657
1703590080939899100,11.465899169921874,1.164108157157898,-10.06421184539795,-0.035892341285943985
1703590081012636400,11.538636474609374,1.1748759746551514,-9.791430473327637,-1.1407781839370728
1703590081085374000,11.6113740234375,1.342971682548523,-9.833304405212402,-0.12382857501506805
1703590081158111700,11.68411181640625,1.2987045049667358,-9.2859468460083,0.30927231907844543
1703590081230849000,11.75684912109375,0.5288137793540955,-9.893125534057617,-1.1461620330810547
1703590081303575000,11.829574951171875,-0.053240302950143814,-9.963713645935059,-0.5539384484291077
1703590081376324000,11.902323974609375,0.26620152592658997,-10.207182884216309,-1.0534402132034302
1703590081449061600,11.9750615234375,0.2955136001110077,-9.685547828674316,-0.17108681797981262
1703590081521799400,12.04779931640625,0.1052841991186142,-9.707083702087402,0.6592226624488831
1703590081594536700,12.12053662109375,0.638883650302887,-9.855438232421875,-1.1611171960830688
1703590081667274800,12.193274658203125,0.5772684812545776,-9.81655502319336,-0.6640082597732544
1703590081740012300,12.26601220703125,0.4384847581386566,-9.93978500366211,0.031106693670153618
1703590081812749600,12.33874951171875,-0.27696922421455383,-9.485747337341309,0.2667997181415558
1703590081885487400,12.4114873046875,-0.5144568681716919,-9.512666702270508,0.47198426723480225
1703590081958225200,12.48422509765625,0.3966103494167328,-9.686744689941406,-0.9511470198631287
1703590082030962700,12.556962646484376,2.4358935356140137,-10.543375015258789,-0.8781659007072449
1703590082103700500,12.629700439453124,2.8564319610595703,-10.15573787689209,1.578664779663086
1703590082176437800,12.702437744140624,2.688934564590454,-13.14377498626709,1.8789639472961426
1703590082249175600,12.775175537109375,-1.7030915021896362,-10.088738441467285,2.833101987838745
1703590082321913300,12.847913330078125,1.8394824266433716,-9.431310653686523,-0.20159530639648438
1703590082394651100,12.920651123046875,1.7964116334915161,-7.079763889312744,-0.11485548317432404
1703590082467389000,12.993388916015626,3.525225877761841,-6.99122953414917,0.5832505226135254
1703590082540126200,13.066126220703126,6.822535514831543,-7.8041911125183105,0.0364905446767807
1703590082612864300,13.1388642578125,6.093921184539795,-8.815756797790527,0.22013968229293823
1703590082667412700,13.193412841796874,1.7742780447006226,-13.143177032470703,-0.5856433510780334
1703590082721971000,13.247970947265625,0.11605189740657806,-8.452047348022461,5.80917501449585
1703590082776524000,13.30252392578125,-3.232703447341919,-9.709476470947266,0.6346961855888367
1703590082831077400,13.357077392578125,-0.8159525394439697,-9.613762855529785,-1.1874382495880127
1703590082885630500,13.41163037109375,0.6370890140533447,-9.263215065002441,2.538186550140381
1703590082940184300,13.466184326171875,-0.05383851006627083,-9.495318412780762,0.31465616822242737
1703590082994737000,13.52073681640625,0.3517449200153351,-8.805587768554688,-1.083350419998169
1703590083049290500,13.57529052734375,-0.4103690981864929,-10.697113990783691,-0.6340979933738708
1703590083103843600,13.629843505859375,-0.24526432156562805,-8.288139343261719,0.17587246000766754
1703590083158397400,13.6843974609375,0.23808585107326508,-9.462417602539062,0.9343972206115723
1703590083212950300,13.7389501953125,-2.375474691390991,-10.804192543029785,-0.97926265001297
1703590083267503900,13.79350390625,1.994417667388916,-13.39262866973877,0.737587571144104
1703590083322056700,13.848056640625,-0.5617151260375977,-13.106087684631348,-1.669592022895813
1703590083376610600,13.902610595703125,1.6402798891067505,-11.46939754486084,0.5611169338226318
1703590083431163600,13.95716357421875,-4.707280158996582,-10.109077453613281,5.851049423217773
1703590083485716700,14.011716796875,-1.2089736461639404,-12.127423286437988,4.82751989364624
1703590083540269800,14.066269775390625,-1.1018948554992676,-10.359725952148438,0.06640082597732544
1703590083594823700,14.12082373046875,-0.5509474277496338,-8.135597229003906,0.2727817893028259
1703590083649377000,14.175376953125,-1.0612168312072754,-6.056233882904053,0.9002995491027832
1703590083703930400,14.229930419921875,0.6813562512397766,-8.208578109741211,2.4227328300476074
1703590083758483500,14.2844833984375,2.2809581756591797,-7.3022966384887695,0.5276173949241638
1703590083813037000,14.339037109375,4.747958183288574,-10.243075370788574,-0.2231307178735733
1703590083867590100,14.393590087890624,11.517851829528809,-11.225329399108887,-1.9884356260299683
1703590083922143700,14.448143798828125,0.6029912829399109,-8.754141807556152,3.4845480918884277
1703590083976696600,14.502696533203125,-0.46061834692955017,-12.588041305541992,0.13160525262355804
1703590084031250400,14.55725048828125,-3.3960134983062744,-7.778468132019043,2.049452543258667
1703590084085803500,14.611803466796875,-0.49710890650749207,-10.706087112426758,2.376671075820923
1703590084140356900,14.66635693359375,-1.2077772617340088,-8.673981666564941,2.627917528152466
1703590084194909400,14.720909423828125,-0.37926238775253296,-7.793423175811768,-2.108076810836792
1703590084249463800,14.7754638671875,-1.7509479522705078,-11.147562026977539,-0.48454657196998596
1703590084304017200,14.83001708984375,-1.28255295753479,-11.489736557006836,-0.9547362327575684
1703590084358570200,14.8845703125,1.2382856607437134,-7.981858253479004,-2.468794822692871
1703590084413123000,14.939123046875,-1.0737791061401367,-9.663414001464844,0.1423729509115219
1703590084467677400,14.993677490234376,0.15074782073497772,-10.76411247253418,0.1944168359041214
1703590084522230300,15.048230224609375,1.6839489936828613,-12.130414009094238,2.276770830154419
1703590084576783600,15.10278369140625,-1.4949159622192383,-13.742578506469727,-1.1724830865859985
1703590084631336700,15.157336669921875,-4.694717884063721,-5.256433010101318,6.661019802093506
1703590084685890800,15.211890869140625,-0.47617170214653015,-13.170095443725586,-3.696312665939331
1703590084740443600,15.266443603515626,0.9272187948226929,-9.500701904296875,1.6145570278167725
1703590084794997000,15.3209970703125,0.7094719409942627,-11.9192476272583,0.6323033571243286
1703590084849549800,15.3755498046875,0.11665010452270508,-7.882555961608887,0.8913264274597168
1703590084904104200,15.430104248046876,-0.39062830805778503,-6.344569206237793,-0.4695914387702942
1703590084958657000,15.484656982421875,0.45942193269729614,-7.214360237121582,0.8464609980583191
1703590085013210600,15.539210693359376,1.2987045049667358,-10.215558052062988,1.0875378847122192
1703590085067763700,15.593763671875,10.357931137084961,-18.550954818725586,-7.049853801727295
1703590085122317300,15.6483173828125,1.3178470134735107,-15.476179122924805,2.117648124694824
1703590085176870400,15.702870361328126,-7.095317363739014,-15.86142349243164,1.095314621925354
1703590085231423700,15.757423828125,2.2642083168029785,-8.665008544921875,2.6213371753692627
1703590085285976800,15.811976806640626,-2.4221346378326416,-4.347758769989014,-0.1746760457754135
1703590085340531000,15.866531005859375,2.30069899559021,0.729810893535614,0.4468596279621124
1703590085395083800,15.921083740234375,0.46839502453804016,-7.996214866638184,0.30149564146995544
1703590085449637000,15.97563720703125,1.0863415002822876,-24.203998565673828,1.363310694694519
1703590085504190700,16.030190673828123,-0.7034898400306702,-4.955535888671875,-1.176072359085083
1703590085558744600,16.08474462890625,-0.3565305769443512,-10.00857925415039,-1.7868403196334839
1703590085613297700,16.139297607421874,-1.970489501953125,-13.234702110290527,0.597607433795929
1703590085667851300,16.193851318359375,-0.7585247755050659,-11.178071022033691,-5.4071807861328125
1703590085722404000,16.248404052734376,-2.1020946502685547,-13.868800163269043,-3.803391695022583
1703590085776958200,16.302958251953125,-0.2638086974620819,-7.813164234161377,-1.7024933099746704
1703590085831497700,16.357497802734375,-1.95852530002594,-9.530014038085938,-0.19322042167186737
1703590085886065000,16.41206494140625,0.9296116232872009,-12.002996444702148,-0.859621524810791
1703590085940620800,16.466620849609374,0.2638086974620819,-7.652246952056885,-0.2231307178735733
1703590085995171800,16.521171875,-1.3818551301956177,-9.455238342285156,1.5056836605072021
1703590086049725000,16.575724853515624,1.7886348962783813,-9.732208251953125,-3.015554666519165
1703590086104278500,16.630278564453125,0.8195417523384094,-7.94716215133667,-0.2111666053533554
1703590086158831400,16.684831298828126,2.702693223953247,-10.143773078918457,-1.308275818824768
1703590086213385700,16.7393857421875,4.684548377990723,-12.713067054748535,-5.559723377227783
1703590086267940600,16.793940673828125,5.205585479736328,-16.466806411743164,-6.888936519622803
1703590086322492200,16.8484921875,0.10169496387243271,-16.963916778564453,-3.43908429145813
1703590086377045500,16.90304541015625,0.7202396392822266,-9.22851848602295,1.6253247261047363
1703590086431599600,16.957599609375,14.953347206115723,-12.138789176940918,-8.8707914352417
1703590086486155800,17.01215576171875,3.6287155151367188,-11.56570816040039,-8.107481002807617
1703590086540706600,17.06670654296875,-3.6155550479888916,-12.015559196472168,-2.5645077228546143
1703590086595256600,17.121256591796875,-0.6161518096923828,-8.62193775177002,-3.7507495880126953
1703590086649813200,17.175813232421874,-2.325225353240967,-6.084349632263184,-0.857228696346283
1703590086704366600,17.23036669921875,12.803994178771973,-0.24885354936122894,6.789036273956299
1703590086758920200,17.284920166015624,7.5427751541137695,-4.299304008483887,0.6167500615119934
1703590086813473500,17.3394736328125,7.4841508865356445,-1.067797064781189,0.5533402562141418
1703590086868027400,17.39402734375,9.114261627197266,0.17347964644432068,1.7060825824737549
1703590086922580700,17.448580810546876,8.47896671295166,0.44386860728263855,2.2301106452941895
1703590086977133300,17.50313330078125,11.417951583862305,-0.48454657196998596,3.431307554244995
1703590087031687700,17.557687744140626,10.049257278442383,0.7471588850021362,1.831107497215271
1703590087086246000,17.612245849609376,7.041478633880615,1.7581263780593872,3.248854875564575
1703590087140795100,17.666795166015625,8.997013092041016,2.097309112548828,1.0558329820632935
1703590087195348200,17.72134814453125,8.731410026550293,2.0656042098999023,-0.36251261830329895
1703590087249901600,17.775901611328123,11.666206359863281,2.1535403728485107,0.4462614357471466
1703590087304456200,17.830456298828125,7.1988067626953125,1.786242127418518,0.14656038582324982
1703590087359009500,17.885009521484374,10.419546127319336,2.816352367401123,-0.05024927482008934
1703590087413562600,17.939562744140623,9.77408218383789,3.1304101943969727,0.2105683982372284
1703590087468114700,17.99411474609375,8.97368335723877,3.1716864109039307,0.5874379873275757
1703590087522669800,18.048669921875,11.105090141296387,2.4299113750457764,0.17647066712379456
1703590087577226200,18.103226318359376,9.251250267028809,2.2654049396514893,0.2709871530532837
1703590087631776800,18.15777685546875,11.088339805603027,1.9698911905288696,-1.7922241687774658
1703590087686330600,18.21233056640625,11.505289077758789,1.2729816436767578,-1.306481122970581
1703590087740884200,18.26688427734375,6.444469451904297,1.389033555984497,0.4372883439064026
1703590087795437300,18.321437255859376,9.964311599731445,1.2095718383789062,-1.6815561056137085
1703590087849991000,18.375990966796873,10.079765319824219,2.100898265838623,-0.6502495408058167
1703590087904544800,18.430544677734375,8.94137954711914,2.1846470832824707,0
1703590087959095600,18.485095458984375,9.197412490844727,2.342573404312134,-0.10648060590028763
1703590088013651700,18.539651611328125,8.657232284545898,2.8725836277008057,-0.7256234884262085
1703590088068204300,18.594204345703126,9.554540634155273,2.8396823406219482,-0.5623133182525635
1703590088122758700,18.648758544921876,10.350153923034668,2.349153518676758,-0.5132604837417603
1703590088177315600,18.703315673828126,9.192625999450684,2.8103702068328857,-0.4462614357471466
1703590088231866000,18.7578662109375,10.043274879455566,2.1332013607025146,0.014356935396790504
1703590088286422800,18.8124228515625,10.234102249145508,1.947757601737976,-0.4456632137298584
1703590088340972800,18.866972900390625,9.733404159545898,1.8999011516571045,-0.6149554252624512
1703590088395527200,18.921527099609374,8.959325790405273,2.1134605407714844,-0.47796630859375
1703590088450080300,18.976080322265624,9.731011390686035,1.8370895385742188,0.020338991656899452
1703590088504634400,19.03063427734375,9.071788787841797,1.960319995880127,0.08554340898990631
1703590088559187500,19.0851875,8.894720077514648,2.4047868251800537,-0.5880361795425415
1703590088613741600,19.139741455078124,9.909276962280273,2.1619153022766113,-0.1333998590707779
1703590088668291800,19.194291748046876,9.294919967651367,2.1750757694244385,0.3852444589138031
1703590088722848500,19.2488486328125,9.947562217712402,2.1714866161346436,0.04307080805301666
